,ABCC4,ABL1,ADAM19,AFG3L2,ANXA2,ANXA2P2,APOC1,APOL4,AREG,ARRDC3,ASF1A,ATF3,ATG4B,ATHL1,ATP6V0D1,ATP6V0E2,BCL11A,BHLHE40,BIN1,BST2,BTG3,C10orf128,C16orf54,C1orf186,C1orf228,C1orf54,C2orf27A,C2orf68,C6orf25,CAD,CCDC152,CCDC42,CCNL1,CD164,CD33,CD69,CD9,CDC42,CDCA7,CDH2,CFHR1,CKS2,CMTM3,COQ10B,CPA3,CPSF6,CPVL,CRHBP,CRYGD,CTNNB1,CXCR4,CXXC1,CYCS,CYP51A1,DLC1,DLK1,DNAJC12,DNTT,DUSP1,DUSP10,DUXAP10,DUXAP8,ELK3,ELOVL6,ENGASE,ERAP2,EZH2,FAIM3,FAM120A,FAM133A,FAM188A,FAM19A2,FAM47E,FHL1,FLT3,FNBP4,FOS,FREM1,FRY,FTH1,GALNT1,GAS2,GIMAP7,GLRX5,GMDS,GNAS,GOLGA8A,GOLGA8B,GOLGA8S,GPKOW,HCST,HDLBP,HERC2P2,HERC2P7,HERC2P9,HES1,HIST1H2AK,HIST1H2BG,HIST2H2AA3+HIST2H2AA4,HIST3H2BB,HLA-E,HNRNPAB,HNRNPD,HNRNPL,HNRNPUL2,HOPX,HTATSF1,HYOU1,ID1,ID2,ID3,IER5,IFITM1,IL1RAP,IRF2BP2,ITGA2B,KCNA3,KIAA0125,KIT,KYNU,LAPTM4B,LDB1,LGALS1,LIMCH1,LINC-PINT,LINC01296,LOC101928834,LOC154761,LRRC70,MAF,MAFIP,MAGED2,MAP4K4,MARCKS,MED4-AS1,MIR221,MMRN1,MPDZ,MPL,MRPL16,MYCN,MYCT1,NCF4,NET1,NFKBIA,NFKBIE,NOG,NUBP1,OGFRL1,PCDH9,PDE4B,PDLIM1,PIEZO2,PLAG1,PLAU,PPIF,PPM1A,PPP1CC,PPP1R14B,PRKAR2B,PRKD2,PRKG1,PROM1,PROSER1,PRSS1,PRSS21,PRSS3,PRSS3P2,PTBP3,PTPRD,PTPRS,QSOX1,RAB31,RANBP9,RGS1,RHOB,RIPK2,RNA5-8S5,ROGDI,RTN4,RXFP1,S100A10,SAT1,SCN2A,SCN9A,SDK2,SDPR,SELL,SELM,SEPP1,11-Sep,SIK1,SLA,SMARCC1,SNHG15,SNHG3,SNHG9,SOCS2,SORT1,SPG20,SPNS1,SQLE,SRM,STAT4,STK17B,STON2,STXBP5,TAGLN2,TCTEX1D1,TEKT4P2,TFRC,TLR3,TOB1,TOMM40,TPSAB1,TPSB2,TPSD1,TRA2B,TSC22D1,TSC22D3,TTC34,TUBB4B,TUBB6,VPREB1,VWF,YBX1,YDJC,YIF1B,YKT6,ZC3H12C,ZFP36L2,ZKSCAN1,ZNF200,ZNF317
OX714B2,2.614561077,0,0,0,0,0,0,1.806875756,0,7.65426681,0,0,6.26716128,0,0,0,0,4.766414668,0,7.298356227,3.434024047,0,0,0,0,0,0,7.435759521,0,0,0,0,9.039321315,9.895036257,0,10.1063714,0,6.579413151,0,0,2.873516202,0,0,1.72700431,0,0,0,7.635000515,0,2.937911404,0,0,7.955502777,6.64560243,0,0,0,0,8.002974861,0,4.424251011,5.162189054,2.536004579,0,0,6.275513275,5.011662882,0,0,0,0,0,0,7.367982307,0,0,10.61067503,0,0,2.878745071,0,6.099322685,0,0,0,7.038416989,9.043757022,8.579927243,2.971304982,0,8.563628529,6.670614134,3.855263638,0,4.333303811,0,0,0,6.826208449,0,6.597735342,0,8.344810853,6.295348477,0,8.70260326,0,0,0,8.022438158,0,4.150236622,8.208429921,0,2.657073877,0,0,5.561136775,0,0,0,4.023009509,6.53330115,0,0,0,5.141402092,0,0,0,0,8.086748997,0,5.175286777,0,0,0,0,6.57012794,0,0,2.166762303,8.416382156,2.394915056,6.867476042,4.595010057,0,0,0,0,0,0,2.158602278,0,0,0,5.839372519,1.505395153,5.939998033,0,0,3.459591608,0,0,0,6.217039206,0,0,0,0,0,6.541700947,0,0,0,0,0,0,0,8.597537261,7.232561708,0,0,0,0,3.831817095,0,0,0,2.888549085,0,0,0,6.227203207,0,0,4.935255322,0,0,0,0,5.761788925,0,0,6.352550786,5.773874524,4.603434224,0,0,0,7.668722324,0,0,0,0,0,0,4.451581308,8.450783448,0,0,0,0,0,5.922774793,6.739095435,0,6.0388404,0,0,0,0,0,2.928714124
X714_NEWA4,0,0,0,0,0,0,0,2.799376994,0,1.262268286,0,9.607019028,0,0,0,7.678094431,1.617902791,7.766464219,6.480351156,9.0385587,6.742798673,0,1.112833049,0,5.63253903,0,0,0,1.722740291,0,0,0,9.243712242,8.238432388,0,10.11914071,0,8.115723015,0,0,5.921299874,10.20887483,0,5.170966455,0,6.191785258,0,5.940907551,0,7.103937765,0,0,6.301044489,1.893675937,0,0,0,0,9.014516141,1.782572892,7.829225753,6.506103082,0,0,0,0,6.591494694,0,0,0,0,0,8.632477618,7.026855159,0,4.84160059,2.296966407,6.368506493,0,11.77726321,0,10.02592268,0,0,0,4.355227995,6.022611465,3.833937599,0,0,1.307702792,0,0,0,0,3.295804208,0,0,9.842672359,2.049766254,7.793908475,0,8.057897836,7.277090078,0,8.058224702,0,3.949631201,0,7.456317287,0,0,9.182857699,0,6.970848778,5.128838786,0,0,0,0,7.206836944,0,1.160861403,0,5.860956577,5.465442386,6.591754056,0,0,4.899153088,0,1.353588562,0,3.890309871,0,0,7.771943376,0,8.148507908,8.06096197,0,3.644441434,0,7.382793708,12.775792,0,0,0,0,6.532625071,0,0,0,0,6.616496932,0,0,0,0,0,0,0,0,0,6.443680461,5.378629539,4.629663083,6.740662199,0,0,0,0,0,4.820444206,9.660406157,0,9.196368328,0,0,0,0,0,9.272777101,0,6.097165052,0,0,1.616097731,0,0,0,0,0,0,5.883654051,6.65952358,7.175684073,9.136606693,0,0,0,0,0,0,3.251151885,5.438990945,0,8.989341312,0,0,0,0,0,0,0,0,0,2.657014637,9.903370646,0,0,0,0,0,6.329846951,7.662201665,0,0,0,0,0,0,0,0
OX714H5,0,0,0,6.977449177,0,0,0,3.768957819,0,0,0,0,0,0,0,0,0,7.634357488,0,7.992861439,0,0,6.582842865,7.404549065,4.04884338,0,0,3.074695846,0,0,0,0,8.115589539,8.781973627,0,8.574087802,0,7.413633349,7.892518905,0,0,9.787332852,0,9.223318072,0,2.27141963,0,0,0,5.877831818,0,0,6.935567948,3.654256109,0,0,0,0,0,7.746353613,0,1.02596206,0,0,0,0,6.961772642,0,0,0,0,0,2.656131888,0,0,2.270765354,9.801225517,0,3.492895324,6.812122639,0,0,0,8.517267367,0,8.679985582,5.105980785,6.283943517,0,0,0,0,0,0,0,0,0,0,2.176165681,0,6.227800493,6.217667974,8.176752949,4.004353259,5.644200914,0,0,0,0,0,0,0,8.597915517,7.805314342,6.031812717,0,0,3.494377002,0,0,7.300885991,0,6.497404078,0,6.010500592,0,0,0,0,0,3.871614759,0,2.333955919,0,0,0,0,0,7.308035973,7.47830772,7.537917526,0,8.738025914,0,7.69869978,0,0,0,0,0,0,0,0,0,0,0,0,6.627758608,0,7.037878655,0,0,8.083671314,0,0,7.735092974,0,0,0,0,0,0,7.048761757,0,0,0,7.362165028,1.781534319,5.1838791,7.657734622,0,0,6.749021506,0,0,0,0,8.160710422,0,0,0,0,0,2.705118058,8.515712588,8.187376122,0,7.59481478,0,0,0,0,0,4.509281383,2.448143207,5.583336725,2.494365944,9.467537494,0,3.996368315,6.330094424,0,0,0,0,0,0,6.679646234,7.318877258,0,0,0,2.941622423,0,0,6.91969516,5.280986979,5.973547454,0,0,0,6.909230604,0,0
OX714A1,0,0,0,0,0,0,0,0,0,6.298388417,0,0,0,0,0,0,4.176576936,0,5.446748804,8.074000457,0,7.08881642,6.961979884,0,5.891498699,0,0,5.718540571,5.599636404,0,0,0,6.790444592,8.389866024,2.148040625,8.287573662,0,6.089537661,8.326870437,0,3.926181098,8.983003944,0,2.050148424,0,5.799387975,0,0,7.959725291,6.999789666,0,3.288028342,0,6.879970883,4.38410237,0,0,0,0,5.629574455,3.051533744,1.675972301,4.453509892,0,0,0,4.144896886,0,0,0,0,0,0,0,0,0,7.281195934,0,0,9.299683,6.479186292,5.95219794,4.318747999,0,0,7.79178844,5.564259158,4.181892726,0,0,0,0,0,6.78673511,0,0,0,0,5.826175922,2.41134099,6.63720551,0,5.298391368,6.205200218,6.563380726,8.459266408,7.223820988,5.363137202,0,0,0,0,10.25031104,0,0,0,0,4.52431089,0,5.542082728,5.56295725,0,0,0,6.459921399,0,0,0,0,6.330612266,0,7.544553185,0,0,0,0,0,0,7.290992978,8.293164587,6.712071848,0,0,5.352122793,8.202692989,0,0,0,0,0,0,0,0,0,7.418443103,0,5.491533265,7.310773836,0,0,0,2.658028531,7.839464482,0,0,0,0,0,5.793343865,0,0,0,0,4.349896115,6.918816937,0,4.097205248,3.431544561,0,6.24932467,0,0,4.194341327,0,0,0,7.162231092,7.40057821,0,0,0,0,0,5.532232527,8.711546792,7.91755657,5.630368213,6.728355669,0,5.66545133,0,0,0,3.065138637,0,5.920048843,0,8.393852163,0,0,2.141722848,0,0,3.030325509,0,0,0,6.641164193,6.391294604,0,1.115988548,0,0,0,0,7.083451578,0,7.046474481,0,5.009728051,0,0,0,6.339418959
X714_NEWA12,5.119034229,0,0,0,1.130120385,0,0,2.934341445,0,5.923495721,0,0,6.375967988,0,0,0,5.201752961,7.49131529,6.626600269,0,0,0,8.847197384,0,0,0,5.338389758,0,0,0,0,0,8.778416305,7.914773205,0,10.75833208,8.146928672,8.042059555,8.082135531,0,0,0,0,4.428841088,0,6.068421002,0,0,0,7.217824298,0,0,7.271156425,6.963928132,0,0,0,0,9.616176338,6.887308931,0,5.668196498,0,0,0,4.950394132,5.034310397,0,0,0,0,0,0,0,0,3.559156638,0,7.014816672,0,9.812061522,7.629883198,7.648443752,0,0,0,9.445550585,4.854544853,6.839754666,0,0,8.254457137,7.064711445,2.555539902,0,5.149374333,3.742712666,3.693756044,0,10.01215808,0,7.767224246,0,6.842115427,5.830462686,0,8.409963086,0,2.010481226,0,0,0,7.309855282,9.612384079,3.80217577,7.352566535,7.528698671,0,6.189370464,0,0,0,0,2.929697956,0,7.033755712,0,7.463683958,0,7.671470387,0,8.225991189,4.022889586,0,6.203951798,0,0,0,0,9.135604009,8.087119277,0,0,1.604670623,3.12546339,10.88421647,7.296022203,0,0,0,0,7.037864332,7.830696183,0,0,0,0,5.223890456,0,0,0,0,0,0,0,0,4.095145057,0,0,0,0,0,0,0,7.798457561,10.66883547,0,0,3.031451455,0,0,0,0,8.219226672,0,0,0,0,0,0,0,0,0,0,0,0,6.852330757,6.622592675,4.537303391,0,0,0,0,0,0,0,0,0,5.821966326,3.716515947,7.493216037,4.688387721,0,8.049941665,0,0,0,0,0,9.277724257,8.657579364,0,1.53614988,0,0,5.863994709,4.137566569,7.428177814,0,0,5.395640547,6.914736627,0,0,0
OX714A7,0,6.501738929,0,0,0,0,0,0,0,7.318136465,0,6.710462281,0,0,0,0,4.655393525,0,0,7.615196437,2.006944335,0,8.363472606,0,0,0,0,5.691160596,5.718117996,0,6.902065303,0,3.622551545,6.9393669,7.295173599,8.989774588,8.44632459,8.827840379,0,0,0,9.975174185,0,7.773438002,0,7.002383311,0,7.377190598,7.609694378,6.817571255,0,0,6.692852907,2.041902312,0,0,0,0,1.537678357,0,0,0,0,0,0,1.161746062,7.50321089,0,0,0,0,0,0,0,0,7.144404002,8.584744134,0,0,10.90866461,0,0,0,0,1.081354478,2.073146926,7.957434202,6.564703812,0,0,2.543392008,0,6.161456604,0,6.281042805,5.651787658,0,0,8.402490578,0,6.727339576,0,8.061240313,4.583619535,4.792751477,0,1.726092817,0,0,1.107044002,0,0,9.132874706,0,3.9335195,0,0,4.355990103,0,0,0,0,8.011260464,0,0,0,5.596117582,0,8.059830887,0,0,2.142770057,0,0,4.631928827,0,0,0,8.325593453,8.542476302,0,1.949393313,8.799443885,3.141654644,9.887022045,7.0449385,0,2.982806582,0,0,5.530312181,1.894963088,0,0,0,3.224739045,0,0,1.573765657,0,0,1.886638824,6.70698367,0,0,9.240958929,0,0,6.729546799,0,0,0,0,0,2.066372638,0,1.184723366,4.235269713,0,8.938140257,0,0,8.513958598,1.058538223,5.923019085,0,2.439410429,7.766670334,0,0,1.666063236,0,0,0,5.77830635,6.77374914,7.356925505,8.854463121,0,0,0,6.820714801,0,0,1.146991098,6.261778406,2.837677348,9.776204715,7.843619239,0,2.036595888,0,0,0,0,0,0,0,2.820975551,10.43699194,0,0,0,0,6.456378255,3.248275422,7.112089454,6.574840036,0,0,7.284804228,0,0,1.562481748
X714_NEWA2,0,0,0,6.532534717,0,0,0,3.28060487,0,5.776132312,0,0,0,0,6.593073285,0,3.849728334,5.171569655,0,7.728299372,0,0,7.848302213,0,6.695650014,0,0,6.265207644,0,0,0,0,8.196794272,7.732731417,0,10.09628094,0,9.086362713,6.663731074,0,0,7.857722094,0,7.578479178,0,5.980701863,0,5.379377219,7.202373078,8.518789401,0,0,6.297257678,6.947691621,0,0,0,0,8.132577239,0,5.270722558,3.632126709,0,0,0,0,0,0,0,0,4.952158192,0,6.964841965,0,0,3.345548544,1.92777064,5.219599629,0,11.53813928,0,8.138439456,0,0,6.895663606,7.396534686,3.894423797,5.536262529,0,0,7.594444244,5.467061013,1.99751729,0,2.603749326,0,0,0,7.477475749,0,6.922079637,0,0,7.845807324,0,7.632984706,0,0,0,0,0,0,10.92565371,0,0,0,0,4.91852667,0,0,0,0,8.405538796,0,0,0,4.809947383,0,0,0,0,0,0,4.67639233,0,0,0,0,6.460307921,0,0,0,7.796842355,0,10.08389736,0,6.092750025,0,0,0,0,0,0,0,0,0,1.837991837,0,0,3.433716567,0,0,6.572890168,0,0,4.005280007,0,0,0,0,0,0,0,0,0,0,0,4.258415952,0,7.933081615,0,0,1.330713951,0,0,0,0,9.331629837,0,0,0,0,0,5.703768365,0,3.927292016,7.829379146,7.063264506,0,0,0,5.178280079,0,0,4.717031797,4.589677596,0,9.638106807,0,0,6.183124542,0,5.967759831,0,0,0,0,6.390618316,0,9.156596049,0,0,0,0,0,5.635994094,0,6.600488782,6.312356553,0,0,0,0,0
OX714H9,0,0,0,0,0,0,0,2.86476239,0,8.532050157,0,0,3.99517819,0,7.485738385,0,5.240502424,0,0,0,0,0,4.830295142,6.770965137,0,0,0,0,5.633866621,0,5.928745497,0,6.511890673,4.568449624,6.615930852,8.002131758,0,8.155657304,6.051405382,0,0,7.519284118,0,4.247158607,0,5.204703235,0,7.861483468,0,7.787765751,0,0,6.855217681,4.335706599,0,0,0,0,0,0,4.652128907,5.334928605,0,0,0,1.769049822,0,0,0,0,0,0,0,0,0,3.780562624,8.422093888,0,5.151894318,9.963707316,6.849370579,0,0,6.648695848,0,7.593837521,4.983690511,5.963573608,1.238438662,0,7.033338817,0,4.238787097,0,5.43583436,3.900637447,0,0,0,0,5.016467376,0,7.190547018,6.536698131,0,7.502119184,7.530467937,0,0,0,0,0,10.55951846,0,5.502755218,2.916790398,0,4.187223519,0,0,5.912870706,0,8.316737334,0,0,2.860976253,0,0,0,0,6.604915629,0,4.372627259,5.387306992,0,7.931578478,0,0,6.138622935,5.029485827,6.930455681,0,6.950290073,4.831973737,6.037748182,0,0,0,0,0,0,6.692091407,5.603373633,0,0,5.646739702,0,7.825451224,4.881509135,0,0,0,0,0,0,7.772344292,0,0,4.438948746,0,0,0,0,3.196311171,0,0,0,5.012498473,0,6.905829616,4.026059153,0,7.586554617,0,0,0,4.527840879,7.889543258,0,0,3.926809234,0,1.975879796,6.900143394,2.063682014,8.372498283,6.51171706,8.008162035,0,0,0,7.044007956,1.983883988,0,6.512518072,4.838890136,1.685989207,7.780987038,0,6.522778706,7.005216843,0,0,6.020084968,0,0,0,5.292565533,2.248096048,0,0,0,0,0,0,7.7815786,0,5.600029592,0,0,5.477070488,0,0,5.008989295
X714_NEWA10,0,0,0,0,0,0,0,2.304919047,0,7.269041769,0,0,0,0,0,0,4.312509686,7.570322162,0,9.40105152,0,0,7.247097988,0,0,0,0,5.39536622,1.289682889,0,6.184708741,0,8.018915024,8.900606225,7.661747517,8.355438001,7.919488597,9.290406147,5.744276693,0,0,7.849569892,0,3.347962535,1.041139486,6.252583306,0,0,0,8.103393185,0,0,6.330413403,6.449971435,0,0,0,1.252012471,7.324258959,0,0,0,0,0,0,0,6.251418974,0,0,0,0,0,0,0,0,0,6.915997516,0,0,11.38442039,3.413391867,7.467952275,0,0,6.77235742,6.237290323,4.296507088,6.415930355,2.271716343,0,0,3.576846274,3.097037811,0,4.911856469,0,0,0,7.183546878,0,6.601624779,0,7.63738086,6.222301442,0,9.365868351,0,5.227589803,0,0,0,0,10.14211772,0,6.171663477,0,0,3.775972404,0,0,8.270343188,0,1.312766502,0,0,0,5.274173872,0,0,2.821632981,0,0,0,5.617717142,1.54814471,2.655528101,5.609359099,0,7.743456515,7.81858813,0,0,8.868853274,0,9.428577868,0,2.136153942,0,0,0,0,0,0,0,0,0,5.563602633,0,0,0,0,0,6.968639229,0,0,6.475881946,0,0,3.709328637,0,0,0,0,0,0,1.813006324,7.95268829,3.736448096,0,0,3.628018252,0,8.378105755,0,0,0,0,8.898144338,0,0,1.319244713,0,0,1.646226035,10.47325662,9.402352594,7.187411514,1.672016368,0,0,0,0,0,0,7.724985079,6.656050366,0,8.50853981,0,0,4.511779063,0,7.656084919,0,5.215300693,5.805362426,4.451994707,4.249492328,0,7.469046482,0,0,0,0,0,9.059309068,0,0,0,0,6.790881411,0,0,5.711090142
OX714F5,4.488420567,0,0,0,0,1.572314062,0,0,0,0,0,0,4.406942004,0,3.982845107,0,1.667326831,0,0,0,1.819743961,0,0,0,7.886264627,0,0,4.480769989,5.916938752,0,6.612717038,0,0,5.093972966,0,0,0,8.460447276,5.671678399,0,0,8.355977889,0,2.454690073,7.759452555,6.513165641,0,0,0,6.612417129,0,0,1.680142823,3.006890992,4.255426993,0,0,0,0,0,0,4.549655693,0,0,0,0,8.097855026,0,0,0,0,0,0,0,0,6.447343899,0,1.104298341,0,7.576434928,2.873968974,0,0,0,0,9.117135391,4.245849308,5.626685332,3.164820135,0,0,0,0,7.446811061,1.876565002,0,0,0,3.089361721,0,0,8.892500686,8.855963762,4.844534502,0,0,0,3.173417291,0,0,0,0,5.053270562,0,7.539821535,0,0,1.281856641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082959394,0,0,0,0,0,8.416459108,0,0,8.482268648,6.69473257,7.382355432,0,0,0,0,0,0,8.062768652,0,0,0,0,3.79767121,0,3.668814878,3.739897061,0,0,0,0,0,8.632678163,0,0,0,0,0,0,0,7.085865048,0,0,4.581662929,4.794266033,0,6.898460199,0,3.884637875,10.09007909,0,5.816278159,0,0,0,0,0,0,0,0,0,9.93185122,6.978783682,6.981016854,0,0,0,0,2.94021343,5.729125672,0,0,0,3.504057204,9.163170751,0,0,7.948108623,0,0,6.455121042,0,1.37898084,0,6.318655361,7.269977417,0,0,8.101157675,0,0,0,8.333340555,0,4.630667947,0,0,0,0,0,0
OX714A4,0,0,0,0,0,0,0,0,0,6.529820225,0,0,0,0,0,0,0,0,0,6.757535695,0,0,7.823436863,7.363678193,0,0,0,4.107181504,4.777298506,0,6.171865471,0,7.977884527,8.143625262,4.966554986,6.454705097,0,5.190277693,6.18023019,0,1.124109048,9.648272045,0,7.088021146,8.247241277,2.594266777,8.741410879,0,6.39182283,5.883649814,0,0,6.489354093,5.893192789,0,0,0,0,0,0,6.60687209,3.746025309,2.979242504,0,0,5.193608785,1.893021919,0,0,0,0,0,0,0,0,0,9.46640826,6.107519808,0,8.115398727,0,0,0,5.271546452,0,6.83174629,4.465734968,5.576217889,0,0,6.07275439,0,0,5.203998923,0,0,0,0,1.404375954,0,5.040973267,5.725986166,6.076263827,4.080560439,0,1.506994768,5.8404177,0,0,1.051443883,0,0,8.246029044,0,2.29295688,0,0,0,0,0,4.922039992,0,8.449474957,0,0,1.545995787,5.660811697,3.617492413,0,1.094929333,0,5.631490455,0,0,0,0,5.771294487,0,0,7.387340509,8.278412781,0,8.578165591,4.345947621,0,0,0,0,2.285162722,0,0,0,0,0,0,0,0,6.25848834,0,0,0,1.345612022,5.746225456,5.258685343,0,4.176249,0,0,0,0,0,0,0,0,3.59573502,0,6.758479867,3.179669594,0,0,2.33752125,0,7.977231911,0,0,0,6.442703999,6.952691314,0,0,1.832855538,0,0,0,5.903278476,8.145320276,6.40824059,0,0,5.542523083,0,0,0,0,4.791830697,5.822107138,2.32264561,8.924317911,0,0,7.51349085,0,5.4456618,2.31278697,0,0,0,7.443376741,1.016871191,6.909373906,0,0,2.961246075,0,0,8.478077522,5.77964913,5.436777756,3.201411373,0,0,3.510416313,0,4.150737819
X714_NEWA9,0,4.877194414,0,0,0,1.170407869,0,0,0,8.257096905,0,0,6.547162114,0,3.6274815,0,3.580551512,0,0,8.944331618,0,0,7.630767524,0,0,1.849801933,3.59620465,5.864033721,5.542951755,0,7.734236874,0,7.420872394,9.510370217,0,11.14222447,7.809865595,9.081042005,0,0,0,2.850978203,5.531381028,5.1487083,0,6.841952445,7.785091596,5.003766009,0,8.717185181,0,0,5.815123481,5.557780783,0,0,0,0,10.16298522,7.353270028,0,2.654709368,3.776895251,0,0,0,0,0,0,0,0,0,0,7.761753661,0,0,3.150719534,3.946791645,0,11.2503053,3.905022188,9.016621067,0,0,0,8.527297566,4.416239204,5.298488825,0,0,5.548479042,0,0,2.911049122,0,0,0,2.313059941,7.573587564,0,5.847903828,0,5.946033113,6.354241316,0,8.693302051,0,0,0,8.254238094,0,0,6.683785847,0,6.242387282,0,0,3.152968942,0,0,0,0,2.401637654,7.125953611,6.272087976,0,5.553376091,0,0,3.679178442,1.036914619,4.206750781,0,0,0,0,0,0,9.123985608,7.740809412,0,0,9.111409427,0,10.56750022,0,0,0,0,0,0,0,0,0,0,0,4.557070191,0,0,0,0,0,4.826021432,0,6.917655888,6.226007662,5.663988456,7.56640095,6.940509087,0,0,0,0,0,0,0,8.293098209,0,0,0,0,0,7.65262879,0,0,0,0,7.860626116,0,0,0,0,0,0,3.335934407,7.154345378,6.246535322,6.551977354,0,0,0,0,0,3.445038914,5.687353509,6.276544411,0,9.382120656,0,0,7.277355284,0,0,0,0,0,0,8.078972731,0,1.76494663,0,0,0,0,2.809388592,6.546144206,7.429915412,0,0,5.352061353,0,0,0,0
X714_NEWB2,0,0,0,5.502658236,7.822296926,5.174803877,0,0,0,6.593636196,4.815600484,0,0,0,0,6.828166343,6.241511597,0,1.58618523,7.085837291,0,0,5.929346037,4.785127134,6.552887829,0,0,6.425326629,3.808713954,0,0,0,7.481553209,5.527055199,0,7.632842599,0,6.662687519,7.740309559,0,0,8.281138116,3.493935391,4.040721464,0,6.449463929,7.771071975,1.942072826,6.779859091,6.719322838,0,0,6.097694722,3.155221165,0,0,0,0,10.6048703,7.122647836,0,0,0,0,0,0,4.535872079,0,0,0,2.642671407,0,0,6.265920331,0,1.706368747,8.109685822,0,0,10.32573763,0,0,0,0,0,8.781412368,1.699194192,4.694718954,6.095360917,7.202022579,6.010347815,6.184120717,3.884081776,0,6.373662665,0,0,0,1.725298019,0,2.609332883,5.724980137,7.440687448,6.614476227,0,1.090951239,0,1.025593783,0,0,0,0,8.746420799,0,0,0,0,5.474086096,7.069371712,0,0,0,9.888766379,0,0,0,0,0,2.271420705,0,2.987840057,0,0,0,0,7.811989086,0,0,3.539253279,8.587968341,0,0,8.146774098,0,10.32854035,0,1.748294411,0,0,0,0,0,0,0,0,0,5.712252424,0,0,0,0,0,7.759036821,0,0,0,0,0,2.087978149,0,0,0,7.675372848,2.814172232,1.009766489,0,8.089566912,2.763626065,5.581008344,7.806704327,0,7.339901736,10.93477848,0,3.835878568,0,0,0,0,0,0,0,6.127885228,0,0,8.083228879,0,8.14192795,0,4.878166654,5.797133072,0,6.299796198,0,4.482702372,0,0,9.933664428,0,2.069603232,7.962983314,0,0,0,0,0,0,6.980998688,8.609951178,2.147554567,0,6.877133732,0,0,0,9.555366019,0,4.987085963,0,0,6.968839332,0,0,0
X714_NEWA1,0,0,0,0,0,0,0,2.856821789,0,6.097684197,0,0,6.805898956,0,0,5.300768359,0,0,0,3.472108461,0,7.023819801,1.538009629,0,2.646978248,0,0,5.388569425,0,4.651671485,0,0,6.255886633,7.826435095,0,8.071351443,0,7.702419374,6.756397466,0,3.802155939,2.883375439,0,1.781174929,0,3.762639294,0,1.036163246,7.423506675,7.046618153,8.134474608,0,3.61485996,6.534713852,0,0,0,0,0,5.268171,6.022103446,4.399824653,0,0,0,0,3.793461231,0,0,0,0,0,8.248176105,0,0,6.833302423,2.183116771,5.779690132,0,10.81084866,0,5.858037421,0,0,0,3.139153743,5.036141135,6.641159314,5.116600771,0,6.335763781,0,4.033881628,0,3.81448457,0,0,0,1.497460343,0,6.79457119,0,7.494217504,6.627102546,4.08399234,7.171811379,0,0,0,0,0,0,10.56618234,0,0,0,0,2.85094714,3.353165934,0,6.8895935,0,0,0,6.442252359,4.746781572,7.00485766,0,0,0,0,8.629264556,0,5.578520858,0,2.776796489,2.60134447,0,7.474645952,9.130861237,0,0,0,0,10.45265672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8640613,0,0,0,0,0,0,0,0,3.407844903,0,3.445919437,5.461408913,0,7.330732094,4.272753983,0,6.982238985,4.657474248,0,8.709355479,0,5.167709373,0,0,8.721106245,0,0,2.025475601,0,0,0,2.493862525,4.65470469,4.501324979,8.11260417,0,0,0,0,0,0,0,6.882057327,0,9.580429831,0,0,4.09961525,0,6.237714797,0,0,0,0,0,1.109955581,2.327858583,0,0,0,0,0,6.447647375,0,0,0,0,0,1.046568249,0,0
OX714D9,0,0,0,0,8.201224275,5.876185731,0,0,0,4.329116632,1.193260817,0,0,0,7.160771847,0,0,1.034054297,1.660169317,7.14130129,5.219782368,0,6.180597101,0,5.995868264,0,0,5.046861212,0,2.690354484,0,0,8.350422867,7.022547111,4.209458045,9.968301377,0,8.117806527,9.099838347,0,0,8.206930724,0,1.953713675,0,0,4.849384347,0,3.894485163,7.449692663,0,5.986875683,5.512594523,4.96874479,0,0,0,0,9.569126595,3.641885681,4.707845325,4.754463114,0,0,0,0,3.618921699,0,0,0,0,0,0,0,0,5.786779103,10.40916374,3.800225784,0,6.771336932,0,0,0,0,0,5.166844115,5.756334769,5.143295649,0,0,6.523252868,6.353177263,4.631159274,6.867529163,6.535459941,0,0,0,8.179774094,0,6.55299223,6.78831698,7.726824917,4.656589799,3.642184906,0,6.094725522,4.204651727,0,7.026150831,0,5.712719138,9.979892719,4.657715503,7.792574097,0,0,3.570715739,6.772139913,0,3.703362966,0,8.423957064,0,0,3.104926231,0,0,4.37635338,0,5.318666198,6.892057936,4.210543062,7.035645587,0,0,0,0,6.105090463,8.394045347,0,3.001766673,6.826510735,5.375676788,9.581451234,4.861526272,0,0,0,0,0,0,0,0,0,6.661518286,2.779002882,6.891975855,0,0,0,0,4.851542675,0,0,6.439324785,0,0,4.853583093,0,0,0,5.831819095,4.7477412,0,0,6.791083577,5.138779687,0,5.072478503,0,0,8.207195794,0,0,0,6.342920403,0,0,0,5.737173158,0,0,0,10.38835503,6.109150728,6.621396305,6.445215586,5.425348404,0,0,0,5.695127702,0,0,0,0,9.221323172,0,5.012692758,7.119953151,0,0,0,0,0,0,6.937818567,7.496018586,0,0,5.110871016,0,0,0,7.728360112,0,0,0,5.228726899,6.771141591,2.837492497,0,0
